text,label
Will you charge for a physical card?,43
How would I go about getting a physical card to use in stores?,43
Will there be a fee to receive a physical card?,43
I would like to have a physical card to carry around and use. How can I get one?,43
What's the procedure for getting a card?,43
Where are the cards transported to?,43
What fees are charged for a physical card?,43
can i order cards on the app,43
How do I get this damn virtual card to work?,72
I can't get the virtual card to work,72
This disposable virtual card is not working.,72
i cannot get virtual card to work,72
My virtual car is not working.,72
I cannot get my disposable virtual card to work,72
I cannot get my virtual card to function.,72
What is the reason I got rejected for using my disposable virtual card to pay a subscription to the gym?,72
I can't get my virtual card to work at all,72
I can't get my virtual card to work.,72
I can't do any business with this virtual card.,72
"I received my Virtual card information, but was unable to use it to make a purchase. Why did this happen and what can I do?",72
Please help me.  My disposable virtual card won't work right.,72
virtual card won't work for me,72
Why is my disposable card not working?,72
What do I have to do to get the virtual card to work?,72
What do I do if my disposable virtual card doesn't work?,72
I can't make purchases with my virtual card.,72
My Virtual card was rejected for a car rental. Why?,72
"When I got cash, the exchange rate applied was wrong.",76
"While abroad, I got cash, and the exchange rate applied is wrong.",76
I think I was charged a different exchange rate than what was posted at the time.,76
Foreign currency rates were put in wrong at an ATM i used.,76
"I was overcharged at an ATM while on vacation. I needed cash so I had to use it, but your charges are outregous and I wish I would have known beforehand.",76
The exchange rate for my withdrawal was wrong.,76
I withdrew  money from the ATM and was overcharged.  It said nothing about an extra fee.,76
I think the exchange rate was incorrect.,76
When I made a cash transfer abroad the wrong exchange rate was applied,76
what are weekend rates for getting cash,76
I believe I got a wrong exchange rate when I got cash.,76
The exchange rate was messed up from the ATM,76
"Do any of your machines provide cash from my home country? I don't have any money on me and I'm on holiday so I'm concerned. Also, will I be charged anything to do this?",76
"After I got my cash, I found out my exchange rate was wrong.",76
Can you check the exchange rate on a cash transaction I did overseas,76
"I was abroad and needed some cash, but I think the wrong exchange rate was applied to the transaction.",76
Why did you give me so little currency?,76
"I traded some of my money from my native country into an ATM to exchange for foreign currency, and the money I received was a different equating amount!",76
what are the exchange rates for getting cash,76
Someone may have made an error in figuring out the rate of exchange.  I should have received more cash than I did on my most recent withdrawal.,76
Is there extra fees for making a withdraw in a different country at a cash machine.,76
I had trouble with an incorrect rate being applied when using the ATM with foreign currency.,76
